year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2011,jun,17,47,Edwards,0.5615112372540187,4056
2011,jun,17,79,Jasper,0.5441295233736531,9455
2011,jun,17,187,Warren,0.6645981916278445,8699
2011,jun,17,153,Pulaski,0.5780203324310081,3248
2011,jun,17,165,Saline,0.5400455096498858,5337
2011,jun,17,101,Lawrence,0.5523839600390523,5733
2011,jun,17,45,Edgar,0.6093519193127218,12776
2011,jun,17,71,Henderson,0.6570572458245826,4704
2011,jun,17,199,Williamson,0.6100913971241069,3123
2011,jun,17,77,Jackson,0.5448054364379726,4942
2011,jun,17,147,Piatt,0.5871178240206929,8504
2011,jun,17,53,Ford,0.520453741149396,10267
2011,jun,17,19,Champaign,0.5846077113331033,19436
2011,jun,17,29,Coles,0.6440215340842215,9347
2011,jun,17,35,Cumberland,0.5686336704271231,6273
2011,jun,17,183,Vermilion,0.5590950839748718,16958
2011,jun,17,115,Macon,0.640409416087935,9060
2011,jun,17,49,Effingham,0.6048219741261406,7670
2011,jun,17,67,Hancock,0.6583966552645971,12403
2011,jun,17,95,Knox,0.6326267983667955,9418
2011,jun,17,109,McDonough,0.6805229159964156,8907
2011,jun,17,81,Jefferson,0.5431235281199468,6356
2011,jun,17,113,McLean,0.614805741818945,22920
2011,jun,17,39,De Witt,0.6588807780543197,7666
2011,jun,17,105,Livingston,0.5433122117434062,22394
2011,jun,17,3,Alexander,0.4594830552717243,2821
2011,jun,17,93,Kendall,0.5332600768463102,4095
2011,jun,17,31,Cook,0.4789887400048885,460
2011,jun,17,37,DeKalb,0.5346258545235228,7474
2011,jun,17,89,Kane,0.5534590777521947,3683
2011,jun,17,63,Grundy,0.5697325121662055,6869
2011,jun,17,111,McHenry,0.580033683342572,4030
2011,jun,17,197,Will,0.5170753570890927,8573
2011,jun,17,43,DuPage,0.4976517478057523,132
2011,jun,17,97,Lake,0.5515034407882003,756
2011,jun,17,91,Kankakee,0.533609676189161,9828
2011,jun,17,11,Bureau,0.6129666438319655,9710
2011,jun,17,155,Putnam,0.5748207247872369,1702
2011,jun,17,99,LaSalle,0.5949752358631722,18306
2011,jun,17,131,Mercer,0.6305255040126312,8519
2011,jun,17,161,Rock Island,0.6303650980233507,4131
2011,jun,17,73,Henry,0.5964431036209085,12611
2011,jun,17,103,Lee,0.5839755838999815,7428
2011,jun,17,195,Whiteside,0.6041345078168505,5776
2011,jun,19,149,Plymouth,0.6075911666210547,15852
