year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2011,jun,31,159,Seward,0.6871515890183028,120
2011,jun,31,139,Pierce,0.6850679198504306,50
2011,jun,31,119,Madison,0.6936280448004747,55
2011,jun,31,167,Stanton,0.7000208333333333,36
2011,jun,31,117,McPherson,0.6043000000000001,2
2011,jun,31,111,Lincoln,0.5835505268432261,1785
2011,jun,31,113,Logan,0.592259672949002,108
2011,jun,31,007,Banner,0.4805537312883465,3768
2011,jun,31,157,Scotts Bluff,0.5722699157985647,1108
2011,jun,31,165,Sioux,0.624380396236363,495
2011,jun,31,039,Cuming,0.6267576923076923,13
2011,jun,31,129,Nuckolls,0.5520520787660143,2970
2011,jun,31,101,Keith,0.5442269776163631,3333
2011,jun,31,137,Phelps,0.6202497881404456,179
2011,jun,31,181,Webster,0.5844422567609089,2287
2011,jun,31,015,Boyd,0.7509385309975124,257
2011,jun,31,171,Thomas,0.7101000000000001,1
2011,jun,31,089,Holt,0.7194337786259543,262
2011,jun,31,017,Brown,,0
2011,jun,31,103,Keya Paha,0.7152699999999999,35
2011,jun,31,077,Greeley,0.6752214285714286,14
2011,jun,31,095,Jefferson,0.6115997796900925,998
2011,jun,31,151,Saline,0.6550599503023901,731
2011,jun,31,057,Dundy,0.4969415430457311,2930
2011,jun,31,131,Otoe,0.6448617470453681,331
2011,jun,31,087,Hitchcock,0.47842963263028826,4711
2011,jun,31,105,Kimball,0.427201589853275,7191
2011,jun,31,127,Nemaha,0.6301220637892118,226
2011,jun,31,041,Custer,0.6539792276161182,777
2011,jun,31,143,Polk,0.6111521276595744,47
2011,jun,31,045,Dawes,0.6301415317691866,2896
2011,jun,31,179,Wayne,0.7400833984375,2
2011,jun,31,071,Garfield,0.7730333333333334,6
2011,jun,31,013,Box Butte,0.5864174120015503,10399
2011,jun,31,173,Thurston,0.7104296610169494,59
2011,jun,31,011,Boone,0.6654526977901083,41
2011,jun,31,145,Red Willow,0.49830105185119894,4679
2011,jun,31,149,Rock,0.7390884615384616,26
2011,jun,31,005,Arthur,0.6146055555555556,9
2011,jun,31,085,Hayes,0.5089632023917959,2505
2011,jun,31,097,Johnson,0.6370800090952309,386
2011,jun,31,003,Antelope,0.6947617647058824,34
2011,jun,31,163,Sherman,0.6667917513436347,95
2011,jun,31,161,Sheridan,0.6453003581755596,5048
2011,jun,31,133,Pawnee,0.6076272754207545,621
2011,jun,31,075,Grant,,0
2011,jun,31,021,Burt,0.6549358208955226,20
2011,jun,31,009,Blaine,0.780575,2
2011,jun,31,027,Cedar,0.7344901639344265,61
2011,jun,31,169,Thayer,0.5770169582077086,1711
2011,jun,31,049,Deuel,0.49370409468672727,7181
2011,jun,31,123,Morrill,0.5546404407484216,2475
2011,jun,31,115,Loup,0.7512822934232716,12
2011,jun,31,063,Frontier,0.5807027826544185,3651
2011,jun,31,125,Nance,0.6619876787695261,133
2011,jun,31,107,Knox,0.7142093493603882,92
2011,jun,31,135,Perkins,0.5073064092173881,8388
2011,jun,31,037,Colfax,0.6213579545454544,44
2011,jun,31,023,Butler,0.6330856990962253,75
2011,jun,31,031,Cherry,0.7317085230322666,200
2011,jun,31,183,Wheeler,0.608775,10
2011,jun,31,061,Franklin,0.5909337347201735,1248
2011,jun,31,029,Chase,0.523353289677684,3034
2011,jun,31,059,Fillmore,0.6546458119642293,213
2011,jun,31,185,York,0.6216483025461808,48
2011,jun,31,035,Clay,0.5935197652215206,400
2011,jun,31,033,Cheyenne,0.5246908057552716,16160
2011,jun,31,069,Garden,0.5305636595242421,4200
2011,jun,31,083,Harlan,0.5661290749941905,2224
2011,jun,31,091,Hooker,,0
2011,jun,31,147,Richardson,0.6512055876902644,368
2011,jun,31,065,Furnas,0.5375829829866047,4274
2011,jun,31,175,Valley,0.6745616666666671,90
2011,jun,31,141,Platte,0.6678974976878018,80
2011,jun,31,121,Merrick,0.6156570866141732,127
2011,jun,31,079,Hall,0.5891490899162722,87
2011,jun,31,081,Hamilton,0.6198127516778525,149
2011,jun,31,093,Howard,0.6476067477242348,62
2011,jun,31,001,Adams,0.5988248954695014,395
2011,jun,31,099,Kearney,0.5887582375272821,516
2011,jun,31,019,Buffalo,0.6619419636470468,310
2011,jun,31,073,Gosper,0.5785982323490341,751
2011,jun,31,047,Dawson,0.669335994764398,416
2011,jun,37,037,Chatham,0.6391370749239702,16
2011,jun,37,115,Madison,,0
2011,jun,37,087,Haywood,,0
2011,jun,37,021,Buncombe,,0
2011,jun,37,089,Henderson,,0
2011,jun,37,175,Transylvania,,0
2011,jun,37,167,Stanly,0.7101033333333333,15
