year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2010,jun,31,73,Gosper,0.7205442276718065,7064
2010,jun,31,47,Dawson,0.7545274945499105,17086
2010,jun,37,37,Chatham,0.8142143987460579,213
2010,jun,37,115,Madison,0.7185095238095239,21
2010,jun,37,87,Haywood,0.6891108974358975,78
2010,jun,37,21,Buncombe,0.7010739743661497,141
2010,jun,37,89,Henderson,0.7279409265071981,366
2010,jun,37,175,Transylvania,0.7730303589771311,74
2010,jun,37,167,Stanly,0.8073452776011948,1118
2010,jun,37,109,Lincoln,0.7467076367102186,199
2010,jun,37,159,Rowan,0.7792594058967567,1033
2010,jun,37,25,Cabarrus,0.7974884238959034,395
2010,jun,37,97,Iredell,0.7823777839430064,1448
2010,jun,37,71,Gaston,0.7501357079672114,69
2010,jun,37,179,Union,0.7923368126207003,3047
2010,jun,37,119,Mecklenburg,0.7955504706998465,109
2010,jun,37,45,Cleveland,0.7446635663788528,141
2010,jun,37,5,Alleghany,0.8161997109826592,99
2010,jun,37,173,Swain,0.6759625,4
2010,jun,37,11,Avery,,0
2010,jun,37,33,Caswell,0.7789444456874371,107
2010,jun,37,75,Graham,0.74392,5
2010,jun,37,7,Anson,0.7929047810375169,685
2010,jun,37,149,Polk,0.8456581081081082,2
2010,jun,37,39,Cherokee,0.7405938461980245,70
2010,jun,37,113,Macon,0.7165666666666667,9
2010,jun,37,9,Ashe,,0
2010,jun,37,123,Montgomery,0.8333276192220912,208
2010,jun,37,43,Clay,0.7243209865053513,37
2010,jun,37,121,Mitchell,0.6673950000000001,10
2010,jun,37,199,Yancey,0.78729375,8
2010,jun,37,189,Watauga,0.8250000000000001,2
2010,jun,37,99,Jackson,0.7940666666666667,3
2010,jun,37,161,Rutherford,0.714825,8
2010,jun,37,193,Wilkes,0.7692945006028379,496
2010,jun,37,125,Moore,0.7735093324765643,156
2010,jun,37,153,Richmond,0.8068582977143327,244
2010,jun,37,93,Hoke,0.7431920340619537,549
2010,jun,37,165,Scotland,0.7128268987578109,484
2010,jun,37,155,Robeson,0.7505311265461861,5485
2010,jun,37,1,Alamance,0.7871814894270508,429
2010,jun,37,151,Randolph,0.7807228681877374,732
2010,jun,37,81,Guilford,0.7628314443129345,478
2010,jun,37,157,Rockingham,0.7847275622636,222
2010,jun,37,171,Surry,0.8006443183924037,842
2010,jun,37,57,Davidson,0.7668682165910525,549
2010,jun,37,169,Stokes,0.7761813227738764,178
2010,jun,37,67,Forsyth,0.7790657382882519,168
