year,period,state_fips,county_fips,county_name,edd_29c,gdd_10_30c,days_above_30c,days_above_35c,dry_days,heavy_rain_days
2010,jun,17,105,Livingston,18.329210042373273,366.8276940934295,7.29229476338043,0.0,14.354237792601152,2.1503055132447435
2010,jun,17,003,Alexander,118.67726026623166,467.4362438381667,26.104498164014682,7.906747246022032,22.56005201958385,0.2490820073439413
2010,jun,17,093,Kendall,7.7015411152433035,335.1569417025176,3.1492495362302555,0.0,13.809432795547812,2.279161279442352
2010,jun,17,031,Cook,10.760720514451727,343.49972067168744,4.431970117470458,0.0,14.223909514583445,1.885968127629122
2010,jun,17,037,DeKalb,4.2053836950982895,323.61549604116755,1.8109568779155765,0.0,12.763767209011263,2.1698145409034018
2010,jun,17,089,Kane,6.92758448327827,327.52287356813554,2.513496784842337,0.0,15.188507960524056,1.7284825143564526
2010,jun,17,063,Grundy,12.462410153385477,351.74669107238935,5.045813452687584,0.0,15.502216779968753,2.775830764683529
2010,jun,17,111,McHenry,5.56901897654052,309.54731796896414,2.3843767377879246,0.0,12.22097345391752,1.2292562999385377
2010,jun,17,197,Will,12.787907994660953,349.5919233149676,4.85749354280957,0.0,14.04060025188379,1.7054026938758087
2010,jun,17,043,DuPage,11.061337918689027,337.2261635168228,4.070556601236892,0.0,14.487066415703142,2.036192524872278
2010,jun,17,097,Lake,6.137760819621272,308.05186962941906,2.9051544276088506,0.0,12.959434962547451,0.6581728631528543
2010,jun,17,091,Kankakee,13.546545671785065,360.3202663714468,4.989510302381588,0.0,15.040620818838645,2.501980198019801
2010,jun,17,011,Bureau,16.33154816164766,361.1365829719597,6.636484798000834,0.0,11.857246980424835,3.0392336526447314
2010,jun,17,155,Putnam,21.25787494441257,371.65446281282703,8.014507989907484,0.0,11.49453322119428,3.3544995794785537
2010,jun,17,099,LaSalle,12.03072790064781,355.88363061903084,4.818318318318319,0.0,14.299668089141775,2.918318318318319
2010,jun,17,131,Mercer,18.13907672835082,378.0206001493506,7.599140143737167,0.0,10.350551848049285,3.4582584702258727
2010,jun,17,161,Rock Island,14.791522838958212,375.22026481935427,6.266206951850221,0.0,11.841197931283329,2.3028905905464456
2010,jun,17,073,Henry,14.94645482899362,366.8169575425725,6.448521309885851,0.0,11.775507955396892,2.9477940852395434
2010,jun,17,103,Lee,6.106245742009515,333.14847990132387,2.869812534006034,0.0,12.880768660038585,2.2065093732996983
2010,jun,17,195,Whiteside,10.858138883046255,352.709977381041,4.6386565502239945,0.0,12.359142346634897,1.6156356009011572
2010,jun,19,149,Plymouth,16.301833239943072,321.4269702169663,5.2392322679600385,0.017597313766944414,12.691663557600627,3.6056253368154882
2010,jun,19,193,Woodbury,16.584799011368204,329.19795153483085,5.494724215748064,0.011710411287535324,12.993026612722879,2.8145241628885684
2010,jun,19,027,Carroll,11.658324130170532,323.09262557379424,4.183578208702736,0.0,11.495097271388735,3.3964788070549163
2010,jun,19,061,Dubuque,4.639452442532863,322.59159699879115,2.5648507678933647,0.0,11.202492031295279,1.1978267168936543
2010,jun,19,101,Jefferson,41.885655614124964,392.0860599590119,14.267718182578863,0.0,9.725253116893985,5.521922851644213
2010,jun,19,187,Webster,10.039220120428656,324.3759524665669,4.008740733319975,0.0,12.251227208976157,3.2914996994590253
2010,jun,19,111,Lee,30.36538982219395,396.2683585264462,12.155070935256692,0.0,11.049977885891193,5.032490729085156
2010,jun,19,127,Marshall,8.062155885983756,337.3738376658846,3.1193955132818125,0.0,10.87337692813116,1.847220049435249
2010,jun,19,195,Worth,3.1032991206093548,279.02393300187373,1.277695972282373,0.0,13.248679081853611,2.613642269380684
2010,jun,19,033,Cerro Gordo,4.5288328340013235,292.3864591474837,2.171462125660599,0.0,13.88543437277869,1.9600395586735484
2010,jun,19,051,Davis,23.13598657392731,378.5337079411133,9.89218523878437,0.0,9.11935600578871,4.105028943560058
2010,jun,19,179,Wapello,21.441289409761428,379.23098884274333,8.89319978022907,0.0,10.474620683825705,4.440598453150754
2010,jun,19,041,Clay,9.636201626313348,306.718227598443,3.9105753796765033,0.0,12.648536856402023,3.984782071860723
2010,jun,19,059,Dickinson,10.841782436218065,301.7697781174854,3.4779822472396624,0.011041350941762285,12.922234249837622,2.9549253085083356
2010,jun,19,021,Buena Vista,10.25485982437367,315.1747197104546,4.470042376813388,0.0,11.556497262519727,3.7848062111417
2010,jun,19,013,Black Hawk,7.322765080939255,330.59416756557425,3.673134931741145,0.0,11.668812389215413,2.7501943589265165
