year,state_fips,county_fips,county_name,pct_continuous,rotation_pixel_count
2011,37,127,Nash,0.0,8
2011,37,065,Edgecombe,0.0,21
2011,37,195,Wilson,0.0,13
2011,37,163,Sampson,0.0,5
2011,37,185,Warren,0.0,3
2011,37,187,Washington,0.021739130434782608,46
2011,37,061,Duplin,0.0,6
2011,37,091,Hertford,0.0,35
2011,37,017,Bladen,,0
2011,37,095,Hyde,0.0,21
2011,37,015,Bertie,0.0,205
2011,37,079,Greene,,0
2011,37,041,Chowan,0.0,156
2011,37,117,Martin,0.0,6
2011,37,047,Columbus,,0
2011,37,191,Wayne,0.0,2
2011,37,133,Onslow,0.0,6
2011,37,107,Lenoir,0.0,3
2011,37,129,New Hanover,,0
2011,37,141,Pender,,0
2011,37,051,Cumberland,0.0,7
2011,37,147,Pitt,0.0,29
2011,37,013,Beaufort,,0
2012,17,121,Marion,0.0,16
2012,17,005,Bond,0.0,7
2012,17,083,Jersey,0.0,19
2012,17,163,St. Clair,0.0,7
2012,17,027,Clinton,0.0,1
2012,17,013,Calhoun,0.0,10
2012,17,119,Madison,0.05,20
2012,17,133,Monroe,0.0,6
2012,17,117,Macoupin,0.0,65
2012,17,171,Scott,0.0,13
2012,17,137,Morgan,0.022026431718061675,47
2012,17,107,Logan,0.02631578947368421,38
2012,17,129,Menard,0.0,48
2012,17,167,Sangamon,0.0,29
2012,17,021,Christian,0.03571428571428571,28
2012,17,127,Massac,0.0,1
2012,17,057,Fulton,0.0,96
2012,17,175,Stark,0.0,21
2012,17,203,Woodford,0.0,76
2012,17,179,Tazewell,0.03871261575831183,55
2012,17,123,Marshall,0.08823529411764706,34
2012,17,143,Peoria,0.0,36
2012,17,001,Adams,0.0,219
2012,17,177,Stephenson,0.013136204409643519,77
2012,17,141,Ogle,0.015594740597288758,198
2012,17,201,Winnebago,0.03825136612021858,183
2012,17,007,Boone,0.007518796992481203,135
2012,17,025,Clay,0.0,7
2012,17,185,Wabash,0.0,9
2012,17,009,Brown,0.0,43
2012,17,151,Pope,,0
2012,17,033,Crawford,0.0,14
2012,17,135,Montgomery,0.0,32
2012,17,055,Franklin,0.0,5
2012,17,023,Clark,0.0,24
2012,17,059,Gallatin,0.0,3
2012,17,075,Iroquois,0.01821103374397429,220
2012,17,041,Douglas,0.0,27
2012,17,189,Washington,0.08322454308093995,13
2012,17,159,Richland,0.0,13
2012,17,065,Hamilton,0.0,1
2012,17,193,White,0.0,23
2012,17,169,Schuyler,0.0,85
2012,17,181,Union,0.0,1
2012,17,085,Jo Daviess,0.0,11
2012,17,125,Mason,0.04235528610580517,95
2012,17,191,Wayne,0.0,6
2012,17,069,Hardin,,0
2012,17,061,Greene,0.0,55
2012,17,157,Randolph,0.06666666666666667,15
2012,17,149,Pike,0.01904761904761905,105
2012,17,145,Perry,0.0,17
2012,17,087,Johnson,,0
2012,17,173,Shelby,0.0,158
2012,17,051,Fayette,0.0,10
2012,17,139,Moultrie,0.0,23
2012,17,017,Cass,0.02702702702702703,74
2012,17,015,Carroll,0.06382978723404255,47
