year,county_fips,county_name,ndvi_corn_mean,corn_pixel_count
2015,179,Wapello,0.7858925713780532,5131
2015,041,Clay,0.825546753179441,13797
2015,059,Dickinson,0.8321759314857654,8456
2015,021,Buena Vista,0.8212601724809114,14219
2015,013,Black Hawk,0.8254197589479589,12809
2015,075,Grundy,0.8345777033892768,13767
2015,017,Bremer,0.8333896469153071,10593
2015,085,Harrison,0.8071697173590847,15035
2015,129,Mills,0.8045332723562111,8523
2015,155,Pottawattamie,0.8138132842268101,21263
2015,123,Mahaska,0.8289069689694218,11064
2015,125,Marion,0.8089008646702175,6849
2015,053,Decatur,0.8031085866618184,3529
2015,031,Cedar,0.8186651562872619,13624
2015,151,Pocahontas,0.8204549798705956,16623
2015,109,Kossuth,0.8325287512801716,28014
2015,089,Howard,0.8273982155135301,11075
2015,147,Palo Alto,0.823278793951938,16029
2015,159,Ringgold,0.7828567940089568,4664
2015,025,Calhoun,0.8186000261489549,15517
2015,039,Clarke,0.7894988761815095,3428
2015,065,Fayette,0.8215115500501764,15672
2015,001,Adair,0.7985820427275773,10843
2015,037,Chickasaw,0.8215226153842934,12664
2015,081,Hancock,0.8315630492604236,16873
2015,157,Poweshiek,0.8386595900469416,12274
2015,165,Shelby,0.8192957087411831,15194
2015,185,Wayne,0.7894122766733149,5662
2015,097,Jackson,0.8149985064872041,8668
2015,043,Clayton,0.8133150047492587,12346
2015,007,Appanoose,0.7790658207956892,3359
2015,177,Van Buren,0.7848984907151386,4373
2015,197,Wright,0.8282435937313214,15821
2015,137,Montgomery,0.7983981211494948,8074
2015,175,Union,0.7896314397892104,5391
2015,107,Keokuk,0.8293723938791232,9656
2015,131,Mitchell,0.8311015828856877,13077
2015,191,Winneshiek,0.8106303495900529,12733
2015,161,Sac,0.8226536174596207,15158
2015,055,Delaware,0.8261199254217727,17225
2015,067,Floyd,0.8056063732058131,12159
2015,009,Audubon,0.8085042393864708,10331
2015,079,Hamilton,0.842542906690897,16842
2015,069,Franklin,0.818530635064112,17065
2015,141,O'Brien,0.8327406065128825,15293
2015,167,Sioux,0.8330214527800986,22938
2015,005,Allamakee,0.8003748588688065,5762
2015,189,Winnebago,0.8369025663065894,11189
2015,093,Ida,0.8270109767583872,11049
2015,029,Cass,0.8028972728467415,12243
2015,083,Hardin,0.8421885121548175,16145
2015,173,Taylor,0.770251071950592,7372
2015,145,Page,0.7864668015433045,9173
2015,035,Cherokee,0.8297363720484732,13039
2015,071,Fremont,0.8020070473212194,9232
2015,095,Iowa,0.823037991075763,10171
2015,023,Butler,0.8277887405505031,14418
2015,063,Emmet,0.8348227696693559,10412
2015,047,Crawford,0.8204326637052809,18491
2015,019,Buchanan,0.8186535385095357,17037
2015,143,Osceola,0.8292852819482188,10818
2015,073,Greene,0.8152008872130477,15441
2015,087,Henry,0.8074330740285162,6797
2015,119,Lyon,0.8266015687397816,16027
